_id,article_link_list,article_mall,article_referrals,article_date_full,article_price,article_worthy,data_from,article_is_sold_out,article_id,article_channel,article_tese_tags,article_comment,article_unworthy,article_author,article_item_title_mode,article_stock_note,taobao_url,timesort,top_category,create_date,article_link_name,article_channel_url,article_link,article_category,category_layer,gtm,link_nofollow,article_mall_url,article_is_timeout,article_channel_class,article_url,article_channel_id,article_channel_note,article_date,article_title,article_collection,article_link_domain,price,action
6736692,?,京东,?,2016-12-12 00:09:00,3999元起,167,api,0,6736692,国内,?,209,624,761,0,?,?,148147254848,电脑数码,2017-01-22 03:39:55,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/b264efc558a2ac10/ca_aa_yh_163_6736692_761_1933_165,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6736692/,3,?,2016-12-12 00:09,MI 小米 MIX 全面屏概念手机,79,jd.com,3999,view
6733525,?,京东,予行与行,2016-12-10 17:14:00,49元包邮（双重优惠）,63,api,0,6733525,国内,?,96,9,729,0,?,?,148136129494,食品保健,2017-01-22 03:40:37,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/628baed9b73f573b/ca_aa_yh_95_6733525_729_27813_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6733525/,3,?,2016-12-10 17:14,明珠 熟鱼片 100g*6件,62,jd.com,49,buy
6731029,?,天猫精选,?,2016-12-10 11:44:00,1829元包邮（99元定金，12.12付尾款，需用券）,409,api,0,6731029,国内,?,165,10,870,0,?,?,148134148631,日用百货,2017-01-22 03:40:50,?,http://www.smzdm.com/youhui/,https://detail.tmall.com/item.htm?id=532859714121,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6731029/,3,?,2016-12-10 11:44,双12预售：kai 贝印 shun旬刀纪念套刀（旬Classic中华菜刀DM-0712+水果刀DM-0700）,121,tmall.com,1829,dislike
6731102,?,美国亚马逊,No2水晶,2016-12-09 20:22:00,$129.99+$21.15含税直邮（约￥1037）,36,api,0,6731102,海淘,?,65,108,731,0,?,?,148128612479,电脑数码,2017-01-22 03:41:03,?,http://haitao.smzdm.com/,http://go.smzdm.com/b46131d14b1ad23f/ca_aa_ht_163_6731102_731_257_4939,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon/,0,z-tag-haitao,http://www.smzdm.com/p/6731102/,3,?,2016-12-09 20:22,SAMSUNG 三星 Gear Fit 2 智能手环,29,amazon.com,1037,dislike
6730703,?,京东,水的颜色,2016-12-09 19:10:00,3890元包邮（3990-100）,30,api,0,6730703,国内,?,29,11,293,0,?,?,148128181032,家用电器,2017-01-22 03:41:10,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/e05676810d5d5188/ca_aa_yh_27_6730703_293_383_33,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6730703/,3,?,2016-12-09 19:10,Delonghi 德龙 ESAM2200.S 全自动咖啡机,37,jd.com,3890,dislike
6724906,?,京东,?,2016-12-08 11:24:00,103元包邮（下单立减）,87,api,0,6724906,国内,?,49,9,523,0,?,?,148116748027,食品保健,2017-01-22 03:50:06,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/7065bb3b74ee143b/ca_aa_yh_95_6724906_523_37253_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6724906/,3,?,2016-12-08 11:24,艾波索 米歇尔巧克力芝士蛋糕 6寸,115,jd.com,103,buy
6719283,?,京东,xiaomengxianer,2016-12-06 22:11:00,2299元包邮,153,api,0,6719283,国内,?,264,462,731,0,?,?,148103351839,电脑数码,2017-01-22 03:51:29,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/89fae8c94f583d2d/ca_aa_yh_163_6719283_731_257_165,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6719283/,3,?,2016-12-06 22:11,SAMSUNG 三星 Galaxy S6 32GB 智能手机 电信版,68,jd.com,2299,dislike
6719424,?,苏宁易购,cyw123456823,2016-12-06 22:10:00,2199元包邮（需10元定金）,35,api,0,6719424,国内,?,39,15,495,0,?,?,148103340238,办公设备,2017-01-22 03:51:29,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/2ee7e1a3960db641/ca_aa_yh_177_6719424_495_1761_187,?,?,?,rel= nofollow,http://www.smzdm.com/mall/suning/,0,z-tag-guonei,http://www.smzdm.com/p/6719424/,3,?,2016-12-06 22:10,预定：BenQ 明基 i300t 高清无线投影机,61,suning.com,2199,dislike
6719458,?,GILT,Mr_Mr,2016-12-06 21:45:00,$209.7（约￥1580，用码）,77,api,0,6719458,海淘,?,41,9,765,0,?,?,148103192529,服饰鞋包,2017-01-22 03:51:29,?,http://haitao.smzdm.com/,http://go.smzdm.com/3116024311ea0218/ca_aa_ht_57_6719458_765_1237_137,?,?,?,rel= nofollow,http://www.smzdm.com/mall/gilt/,0,z-tag-haitao,http://www.smzdm.com/p/6719458/,3,?,2016-12-06 21:45,TUMI Alpha T-Pass 双肩背包,72,gilt.com,1580,dislike
6718603,?,京东,济宁,2016-12-06 18:48:00,349元包邮（399-50）,21,api,0,6718603,国内,?,13,8,361,0,?,?,148102129058,电脑数码,2017-01-22 03:51:55,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/41451a8571c73b36/ca_aa_yh_163_6718603_361_345_175,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6718603/,3,?,2016-12-06 18:48,pioneer 先锋 SE-CX8 入耳式耳机,18,jd.com,349,view
6714909,?,京东,smilekos,2016-12-05 19:02:00,9.9元，可99-50,33,api,0,6714909,国内,?,63,40,729,0,?,?,148093573472,食品保健,2017-01-22 03:53:02,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/72021ac38a11c9dd/ca_aa_yh_95_6714909_729_9335_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6714909/,3,?,2016-12-05 19:02,限地区：Be&Cheery 百草味 开心果 100g,37,jd.com,9.9,buy
6706920,?,聚划算,?,2016-12-05 10:16:00,34.85元包邮（ 双重优惠）,41,api,0,6706920,国内,?,55,28,707,0,?,?,148090420594,食品保健,2017-01-22 03:53:26,商品链接,http://www.smzdm.com/youhui/,https://detail.tmall.com/item.htm?id=40049678724&root_refer=https-3A-2F-2Fju.taobao.com-2F&tracelog=jubuyitnow&skuId=3111415842887,?,?,?,rel= nofollow,http://www.smzdm.com/mall/taobao_ju/,0,z-tag-guonei,http://www.smzdm.com/p/6706920/,3,?,2016-12-05 10:16,Ten Wow 天喔 无漂白香脆开心果 208g*2,26,tmall.com,34.85,buy
6703594,?,京东,lyqzxy,2016-12-02 11:23:00,各品类券/免运费券等,42,api,0,6703594,国内,?,439,841,135,0,?,?,148064902511,家用电器,2017-01-22 03:55:09,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/1281a1fd87867ca9/ca_aa_yh_27_6703594_135_0_0,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6703594/,3,?,2016-12-02 11:23,今日必领：京东 会员中心 12月礼包,164,jd.com,0,buy
6635042,?,京东,派拉萌,2016-11-13 09:02:00,9.5元，可199-150,24,api,0,6635042,国内,?,23,14,857,0,?,?,147899895153,食品保健,2017-01-22 04:13:49,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/e9ce7a5606552464/ca_aa_yh_95_6635042_857_0_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6635042/,3,?,2016-11-13 09:02,TAWANDANG 小浣熊 多口味 调味海苔片 35g,2,jd.com,9.5,buy
6635174,?,京东,?,2016-11-13 08:38:00,16元，可199-150,38,api,0,6635174,国内,?,61,11,255,0,?,?,147899748348,食品保健,2017-01-22 04:13:49,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/91d91f1792dd64d2/ca_aa_yh_95_6635174_255_35563_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6635174/,3,?,2016-11-13 08:38,历史新低：POPCORNERS 多明戈·波波 原味/甜椒味玉米片 85g,36,jd.com,16,buy
6635170,?,京东,?,2016-11-13 02:59:00,7元，可199-150,24,api,0,6635170,国内,?,53,19,255,0,?,?,147897715645,食品保健,2017-01-22 04:13:49,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/ba9f7e6eff4e3fdf/ca_aa_yh_95_6635170_255_20623_101,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6635170/,3,?,2016-11-13 02:59,九日 加糖桃果肉果汁饮料 238ml,16,jd.com,7,buy
6635167,?,京东,?,2016-11-13 02:52:00,15.5元，可199-150,29,api,0,6635167,国内,?,23,5,255,0,?,?,147897675743,食品保健,2017-01-22 04:13:49,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/97b78638ca7f2167/ca_aa_yh_95_6635167_255_20623_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6635167/,3,?,2016-11-13 02:52,九日 蜂蜜扁桃仁（黄油味） 80g,17,jd.com,15.5,buy
6633147,?,天猫精选,Fearless,2016-11-12 17:21:00,19.8元包邮,140,api,0,6633147,国内,?,68,39,857,0,?,?,147894247632,食品保健,2017-01-22 04:14:02,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=525861559477,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6633147/,3,?,2016-11-12 17:21,Oishi 上好佳 薯片大礼包 50包,45,tmall.com,19.8,buy
6630261,?,天猫精选,黑色郁金香sias,2016-11-11 21:14:00,63.99元包邮,11,api,0,6630261,国内,?,11,3,711,0,?,?,147887004573,日用百货,2017-01-22 04:15:02,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=530292062469,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6630261/,3,?,2016-11-11 21:14,新低价：Wanpy 顽皮 happy100 猫用鲜封包 80g*15包*4件,4,tmall.com,63.99,buy
6630074,?,天猫精选,汪琛1234,2016-11-11 20:33:00,37.8元包邮,9,api,0,6630074,国内,?,19,4,711,0,?,?,147886762590,日用百货,2017-01-22 04:15:23,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=41988686511&skuId=3162444409422,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6630074/,3,?,2016-11-11 20:33,再降价：Golden 金赏 金枪鱼味猫罐头170g*12罐,5,tmall.com,37.8,buy
6628973,?,天猫精选,大豆豆1986,2016-11-11 18:21:00,31.9元包邮,21,api,0,6628973,国内,?,17,1,159,0,?,?,147885970499,日用百货,2017-01-22 04:15:42,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=536583235286,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6628973/,3,?,2016-11-11 18:21,Myfoodie 麦富迪 猫罐头 湿粮 170g*12罐,6,tmall.com,31.9,buy
6609294,?,天猫精选,黑山老妖LYN,2016-11-11 00:44:00,429元包邮,57,api,0,6609294,国内,?,42,21,730,0,?,?,147879629284,电脑数码,2017-01-22 04:18:01,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=527444428132,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6609294/,3,?,2016-11-11 00:44,Apacer 宇瞻 PANTHER 黑豹 AS330 240GB 固态硬盘,33,tmall.com,429,buy
6604522,?,天猫精选,ericcantone,2016-11-11 00:36:00,8760元包邮,683,api,0,6604522,国内,?,203,27,403,0,?,?,147879581448,家居家装,2017-01-22 04:18:04,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=541464978491,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6604522/,3,?,2016-11-11 00:36,0点开抢：Herman Miller 赫曼米勒 Embody 人体工学椅,130,tmall.com,8760,dislike
6609439,?,京东,?,2016-11-11 00:32:00,实时好价汇总,10,api,0,6609439,国内,?,12,7,687,0,?,?,147879554387,电脑数码,2017-01-22 04:18:06,?,http://www.smzdm.com/youhui/,http://www.smzdm.com/tag/1611DIY/youhui/,?,?,?,?,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6609439/,3,?,2016-11-11 00:32,疯抢双11  刷屏不要怕：DIY品类,42,smzdm.com,0,view
6620163,?,京东,学生小谭,2016-11-11 00:18:00,759元包邮（799-40）,24,api,0,6620163,国内,?,64,50,111,0,?,?,147879471533,电脑数码,2017-01-22 04:18:10,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/ec238a8d0ad25433/ca_aa_yh_163_6620163_111_3057_1519,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6620163/,3,?,2016-11-11 00:18,crucial 英睿达 MX300 SATA3 固态硬盘,15,jd.com,759,view
6580188,?,天猫精选,值Shooter,2016-11-11 00:02:00,1618元包邮（200元定金，11.11付尾款）,171,api,0,6580188,国内,?,93,32,807,0,?,?,147879372492,汽车用品,2017-01-22 04:18:18,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=539657534398,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6580188/,3,?,2016-11-11 00:02,高端秀：马宝龙 长效全合成机油 正品 5W-30 5L 2桶装,26,tmall.com,1618,dislike
6615510,?,京东,?,2016-11-10 23:42:00,1000-80,180,api,0,6615510,国内,?,88,32,293,0,?,?,147879254916,办公设备,2017-01-22 04:18:25,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/db817259dbe2dd7f/ca_aa_yh_177_6615510_293_0_0,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6615510/,3,?,2016-11-10 23:42,钻石以上：京东 全品类优惠券,58,jd.com,0,buy
6619195,?,京东,?,2016-11-10 23:40:00,99元包邮,406,api,1,6619195,国内,?,370,59,135,0,售罄,?,147879244909,电脑数码,2017-01-22 04:18:25,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/e477fc586b7704b6/ca_aa_yh_163_6619195_135_1461_183,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-gray-mark,http://www.smzdm.com/p/6619195/,3,?,2016-11-10 23:40,神价格，0点开抢：Microsoft 微软 Xbox One 无线控制器,128,jd.com,99,buy
6867695,?,西集网,?,2017-01-22 20:01:00,7999包邮（需用券）,636,redis,0,6867695,跨境,?,89,31,846,0,?,?,148508646356,家居家装,2017-01-24 02:11:25,?,http://www.smzdm.com/kuajing/,http://go.smzdm.com/41a46c8647b261fd/ca_aa_yh_37_6867695_846_8453_49,?,?,?,rel= nofollow,http://www.smzdm.com/mall/xiji/,0,z-tag-haitao,http://www.smzdm.com/p/6867695/,3,?,01-22 20:01,Herman Miller 赫曼米勒 Aeron 人体工学座椅（骶骨承托）,92,xiji.com,7999,dislike
6884825,?,日本亚马逊,宁轩听雨,2017-01-31 12:19:00,16857日元（约￥1125）,184,redis,0,6884825,海淘,?,50,5,829,0,?,?,148583638095,玩模乐器,2017-02-04 10:43:03,?,http://haitao.smzdm.com/,http://go.smzdm.com/6f5eacc107887f7b/ca_aa_ht_93_6884825_829_28007_999,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_jp/,0,z-tag-haitao,http://www.smzdm.com/p/6884825/,3,<img src= http://res.smzdm.com/pc/v1.0/dist/img/embed/corner-icon/ht-onekey.png >,01-31 12:19,SKYTUBE T2 ART☆GIRLS 黑白天鹅 奥迪托 奥黛尔 1/6涂装完成手办 双人版,68,amazon.co.jp,1125,buy
6884040,?,日本亚马逊,枣糕蒸河蟹,2017-01-30 22:53:00,8059日元（约￥565）,155,api,0,6884040,海淘,?,46,12,829,0,?,?,148578803424,玩模乐器,2017-02-04 10:43:11,?,http://haitao.smzdm.com/,http://go.smzdm.com/15f4907f8f0cd041/ca_aa_ht_93_6884040_829_26301_999,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_jp/,0,z-tag-haitao,http://www.smzdm.com/p/6884040/,3,<img src= http://res.smzdm.com/pc/v1.0/dist/img/embed/corner-icon/ht-onekey.png >,01-30 22:53,GSC 《食戟之灵》 薙切绘里奈 1/8 ABS&PVC涂装完成版 日版手办,55,amazon.co.jp,565,buy
6877457,?,穷游网,?,2017-01-29 12:00:00,1139元起,25,api,0,6877457,国内,?,15,4,836,0,?,?,148566240033,金融旅游,2017-02-04 10:43:35,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/0fb25da908de2c4c/ca_aa_yh_1523_6877457_836_0_4811,?,?,?,rel= nofollow,http://www.smzdm.com/mall/zqyer/,0,z-tag-guonei,http://www.smzdm.com/p/6877457/,3,?,01-29 12:00,错峰好价：国泰/港龙航空 北京直飞香港4-5天往返含税机票,47,qyer.com,1139,dislike
6893502,?,日本亚马逊,值友1873775771,2017-02-05 15:44:00,7214日元（约￥490),82,redis,0,6893502,海淘,?,20,5,829,0,?,?,148628069601,玩模乐器,2017-02-06 02:27:51,?,http://haitao.smzdm.com/,http://go.smzdm.com/3c58064c3764d7f1/ca_aa_ht_93_6893502_829_641_999,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_jp/,0,z-tag-haitao,http://www.smzdm.com/p/6893502/,3,<img src= http://res.smzdm.com/pc/v1.0/dist/img/embed/corner-icon/ht-onekey.png >,02-05 15:44,GoodSmile 舰队 Collection 合金岛风 涂装完成版,27,amazon.co.jp,490,view
6614566,?,天猫精选,Edisonchen,2016-11-10 22:47:00,3499元起,471,api,0,6614566,国内,?,292,167,491,0,?,?,147878925108,电脑数码,2017-02-07 10:10:36,标准版,http://www.smzdm.com/youhui/,https://detail.tmall.com/item.htm?id=540677596153&scene=taobao_shop&sku_properties=10004:1162302684;5919063:6536025;12304035:3222910,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6614566/,3,?,2016-11-10 22:47,双11预告：MI 小米 MIX 全面屏概念手机,88,tmall.com,3499,buy
6616349,?,邦购网,imCornelia,2016-11-10 22:27:00,229元（需用券，279-50）,28,api,0,6616349,国内,?,22,14,848,0,?,?,147878805671,运动户外,2017-02-07 10:10:37,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/626d9202e7e812b3/ca_aa_yh_191_6616349_848_6729_193,?,?,?,rel= nofollow,http://www.smzdm.com/mall/banggo/,0,z-tag-guonei,http://www.smzdm.com/p/6616349/,3,?,2016-11-10 22:27,Meters/bonwe 美特斯邦威 245156 男士冲锋衣,43,banggo.com,229,buy
6618054,?,聚划算,Jater呼呼呼,2016-11-10 22:24:00,99.5元,28,api,0,6618054,国内,?,12,3,587,0,?,?,147878784063,服饰鞋包,2017-02-07 10:10:38,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=539906403925,?,?,?,rel= nofollow,http://www.smzdm.com/mall/taobao_ju/,0,z-tag-guonei,http://www.smzdm.com/p/6618054/,3,?,2016-11-10 22:24,双11预告：GU 极优 276389 反面摇粒绒 男士连帽开衫卫衣,36,tmall.com,99.5,buy
6618055,?,京东,nassan,2016-11-10 21:20:00,24元包邮（买三送一）,30,api,0,6618055,国内,?,20,3,790,0,?,?,147878403853,食品保健,2017-02-07 10:10:44,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/c930ff34686c9050/ca_aa_yh_95_6618055_790_34995_105,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6618055/,3,?,2016-11-10 21:20,BERNIA 波尼亚 熏烤香火腿 260g*4件,18,jd.com,24,buy
6585462,?,天猫精选,?,2016-11-10 21:19:00,17.4元（22.4-5）,34,api,0,6585462,国内,?,26,13,717,0,?,?,147878396000,食品保健,2017-02-07 10:10:44,?,http://www.smzdm.com/youhui/,https://detail.tmall.com/item.htm?id=539111953909,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6585462/,3,?,2016-11-10 21:19,双11预告：海天 金标生抽 1.28L*2瓶 送海天金字蚝油680g,99,tmall.com,17.4,buy
6565522,?,天猫精选,mars208,2016-11-10 20:48:00,239元包邮（30元定金，11.11付尾款）,61,api,0,6565522,国内,?,69,9,848,0,?,?,147878208370,服饰鞋包,2017-02-07 10:10:48,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=526591753677,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6565522/,3,?,2016-11-10 20:48,双11预售：PULL&BEAR 05710518 男士连帽外套,168,tmall.com,239,buy
6617941,?,京东,?,2016-11-10 19:37:00,0.5元（1元，买一赠一）,57,api,0,6617941,国内,?,32,5,717,0,?,?,147877787000,食品保健,2017-02-07 10:10:53,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/27db929316008fba/ca_aa_yh_95_6617941_717_0_105,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6617941/,3,?,2016-11-10 19:37,凑单品：京东 多款杂粮特价,63,jd.com,0.5,buy
6604055,?,天猫精选,蛋挞CUC,2016-11-10 16:10:00,249.5元包邮,143,api,0,6604055,国内,?,117,21,305,0,?,?,147876545203,服饰鞋包,2017-02-07 10:11:07,?,http://www.smzdm.com/youhui/,https://detail.tmall.com/item.htm?id=534405822915,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6604055/,3,?,2016-11-10 16:10,双11预告：UNIQLO 优衣库 172972 男款登山外套,364,tmall.com,249.5,buy
6614760,?,天猫精选,值友5364471047,2016-11-10 13:33:00,99元,33,api,0,6614760,国内,?,54,14,848,0,?,?,147875602550,服饰鞋包,2017-02-07 10:11:21,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=536013418359,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6614760/,3,?,2016-11-10 13:33,双11预告：UNIQLO 优衣库 172940 男士法兰绒衬衫,119,tmall.com,99,buy
6610229,?,天猫精选,值友8831421487,2016-11-09 23:52:00,19.9元包邮（需用券）,61,api,0,6610229,国内,?,92,13,790,0,?,?,147870674394,食品保健,2017-02-07 10:11:55,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=541542371831,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6610229/,3,?,2016-11-09 23:52,绿真 四川新鲜脐橙 9斤,110,tmall.com,19.9,buy
6607917,?,日本亚马逊,?,2016-11-09 14:04:00,4640日元（约¥380）,28,api,0,6607917,海淘,?,12,3,746,0,?,?,147867147301,玩模乐器,2017-02-07 10:12:21,?,http://haitao.smzdm.com/,http://go.smzdm.com/cbda95fc5464f6b6/ca_aa_ht_93_6607917_746_33489_985,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_jp/,0,z-tag-haitao,http://www.smzdm.com/p/6607917/,3,?,2016-11-09 14:04,Good Smile GSC 粘土人 初音未来 Q版手办可动手办 7个,25,amazon.co.jp,4640,buy
6603946,?,西集网,?,2016-11-09 11:20:00,2899元包邮,44,api,0,6603946,跨境,?,4,7,846,0,?,?,147866165643,服饰鞋包,2017-02-07 10:12:26,?,http://www.smzdm.com/kuajing/,http://go.smzdm.com/c69e399aebc117b9/ca_aa_yh_57_6603946_846_1187_133,?,?,?,rel= nofollow,http://www.smzdm.com/mall/xiji/,0,z-tag-haitao,http://www.smzdm.com/p/6603946/,3,?,2016-11-09 11:20,预售：GUCCI 古驰 双G方形钱包 456122 CAO0G 多色可选,7,xiji.com,2899,dislike
6603535,?,京东,幸福南军,2016-11-08 19:24:00,18.8元，可双重优惠,107,api,0,6603535,国内,?,107,15,729,0,?,?,147860427813,食品保健,2017-02-07 10:12:45,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/c479ded04f31b483/ca_aa_yh_95_6603535_729_0_111,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6603535/,3,?,2016-11-08 19:24,限地区：京东直采 徐香 猕猴桃 单果80-90g 15粒 礼盒,100,jd.com,18.8,buy
6595707,?,苏宁易购,火雲邪神,2016-11-07 15:11:00,1899元包邮,300,api,0,6595707,国内,?,158,31,361,0,?,?,147850270460,电脑数码,2017-02-07 10:13:35,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/6dc2c161c057a5ae/ca_aa_yh_163_6595707_361_2091_0,?,?,?,rel= nofollow,http://www.smzdm.com/mall/suning/,0,z-tag-guonei,http://www.smzdm.com/p/6595707/,3,?,2016-11-07 15:11,双11预告：acer 宏碁 ATC708-C91 台式主机电脑（i5-6400、4GB、1TB、R5-310),181,suning.com,1899,buy
6594051,?,京东,太完美1226,2016-11-07 09:18:00,满399减300神券！跨店铺满199-100、满299-150！,35,api,0,6594051,国内,?,165,118,790,0,?,?,147848149152,食品保健,2017-02-07 10:13:52,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/08260e4784d773da/ca_aa_yh_95_6594051_790_0_0,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6594051/,3,?,2016-11-07 09:18,10点开始：京东 食品会场,320,jd.com,399,buy
6592013,?,天猫精选,中出是一种发型,2016-11-06 22:01:00,24.6元包邮（需用券）,116,api,0,6592013,国内,?,199,75,729,0,?,?,147844089568,食品保健,2017-02-07 10:13:56,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=541338063634,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6592013/,3,?,2016-11-06 22:01,HF XING HONG FA 四川新鲜脐橙 10斤装,155,tmall.com,24.6,buy
6590147,?,亚马逊海外购,幽冥小术士,2016-11-06 11:15:00,￥611.51+￥ 72.77含税直邮中国（￥685）,114,api,0,6590147,跨境,?,46,4,829,0,?,?,147840211868,玩模乐器,2017-02-07 10:14:18,?,http://www.smzdm.com/kuajing/,http://go.smzdm.com/999215be6f4d0261/ca_aa_yh_93_6590147_829_25549_997,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_b/,0,z-tag-haitao,http://www.smzdm.com/p/6590147/,3,?,2016-11-06 11:15,中亚prime会员：Numark 怒马 Party Mix 数码DJ控制器打碟机 带三个LED炫彩灯,61,amazon.cn,611.51,buy
